compute,1,656,1491492555366.00,,27,1077379176,1077379176
compute,1,655,1491492554359.00,,7,1077379176,1077379176
compute,1,654,1491492553332.00,,26,1077379176,1077379176
compute,1,653,1491492552325.00,,6,1077379176,1077379176
compute,1,652,1491492551319.00,,6,1077379176,1077379176
compute,1,651,1491492550290.00,,28,1077379176,1077379176
compute,1,650,1491492547955.00,,6,1361883888,1361883888
compute,1,649,1491492546928.00,,26,1361883888,1361883888
compute,1,648,1491492545920.00,,7,1361883888,1361883888
compute,1,647,1491492544914.00,,6,1361883888,1361883888
compute,1,646,1491492543886.00,,27,1361883888,1361883888
compute,1,645,1491492542879.00,,6,1361883888,1361883888
compute,1,644,1491492541872.00,,6,1361883888,1361883888
compute,1,643,1491492540866.00,,6,1361883888,1361883888
compute,1,642,1491492539859.00,,6,1361883888,1361883888
compute,1,641,1491492538831.00,,28,1361883888,1361883888
compute,1,640,1491492535406.00,,7,1506078552,1506078552
compute,1,639,1491492534380.00,,26,1506078552,1506078552
compute,1,638,1491492533373.00,,6,1506078552,1506078552
compute,1,637,1491492532367.00,,6,1506078552,1506078552
compute,1,636,1491492531341.00,,26,1506078552,1506078552
compute,1,635,1491492530334.00,,6,1506078552,1506078552
compute,1,634,1491492529327.00,,6,1506078552,1506078552
compute,1,633,1491492528300.00,,26,1506078552,1506078552
compute,1,632,1491492527294.00,,6,1506078552,1506078552
compute,1,631,1491492526287.00,,6,1506078552,1506078552
compute,1,630,1491492525270.00,,17,1506078552,1506078552
compute,1,629,1491492522127.00,,6,1171016560,1171016560
compute,1,628,1491492521120.00,,6,1171016560,1171016560
compute,1,627,1491492520093.00,,27,1171016560,1171016560
compute,1,626,1491492519086.00,,6,1171016560,1171016560
compute,1,625,1491492518080.00,,5,1171016560,1171016560
compute,1,624,1491492517053.00,,26,1171016560,1171016560
compute,1,623,1491492516047.00,,6,1171016560,1171016560
compute,1,622,1491492515041.00,,6,1171016560,1171016560
compute,1,621,1491492514013.00,,27,1171016560,1171016560
compute,1,620,1491492511999.00,,5,1001393184,1001393184
compute,1,619,1491492510972.00,,26,1001393184,1001393184
compute,1,618,1491492509966.00,,6,1001393184,1001393184
compute,1,617,1491492508959.00,,6,1001393184,1001393184
compute,1,616,1491492507932.00,,27,1001393184,1001393184
compute,1,615,1491492506926.00,,6,1001393184,1001393184
compute,1,614,1491492505920.00,,6,1001393184,1001393184
compute,1,613,1491492504902.00,,18,1001393184,1001393184
compute,1,612,1491492502695.00,,7,915309448,915309448
compute,1,611,1491492501669.00,,26,915309448,915309448
compute,1,610,1491492500662.00,,6,915309448,915309448
compute,1,609,1491492499655.00,,7,915309448,915309448
compute,1,608,1491492498628.00,,27,915309448,915309448
compute,1,607,1491492497621.00,,6,915309448,915309448
compute,1,606,1491492496602.00,,19,915309448,915309448
compute,1,605,1491492494861.00,,26,871745648,871745648
compute,1,604,1491492493855.00,,6,871745648,871745648
compute,1,603,1491492492848.00,,6,871745648,871745648
compute,1,602,1491492491842.00,,6,871745648,871745648
compute,1,601,1491492490815.00,,26,871745648,871745648
compute,1,600,1491492489809.00,,6,871745648,871745648
compute,1,599,1491492488790.00,,18,871745648,871745648
compute,1,598,1491492487257.00,,26,849610336,849610336
